category	authors	title	venue	year	pmid	doi	pmcid	url	fulltext_xml	topics	status
n803_systemic_other_indications	Wrangle JM, Velcheti V, Patel MR, Garrett-Mayer E, Hill EG, Ravenel JG, Miller JS, Farhad M, Anderton K, Lindsey K, Taffaro-Neskey M, Sherman C, Suriano S, Swiderska-Syn M, Sion A, Harris J, Edwards AR, Rytlewski JA, Sanders CM, Yusko EC, Robinson MD, Krieg C, Redmond WL, Egan JO, Rhode PR, Jeng EK, Rock AD, Wong HC, Rubinstein MP.	ALT-803, an IL-15 superagonist, in combination with nivolumab in patients with metastatic non-small cell lung cancer: a non-randomised, open-label, phase 1b trial	The Lancet. Oncology	2018	29628312	10.1016/s1470-2045(18)30148-7	PMC6089612	https://pmc.ncbi.nlm.nih.gov/articles/PMC6089612/	fulltext/wrangle_2018_pmid29628312.xml	clinical;n803_alt803;quantitative;route_comparison;systemic_toxicity	fulltext_xml
n803_systemic_other_indications	Bailey CP, Budak-Alpdogan T, Sauter CT, Panis MM, Buyukgoz C, Jeng EK, Wong HC, Flomenberg N, Alpdogan O.	New interleukin-15 superagonist (IL-15SA) significantly enhances graft-versus-tumor activity	Oncotarget	2017	28574833	10.18632/oncotarget.17875	PMC5546486	https://pmc.ncbi.nlm.nih.gov/articles/PMC5546486/	fulltext/bailey_2017_pmid28574833.xml	n803_alt803;pharmacokinetics;preclinical	fulltext_xml
n803_systemic_other_indications	Guo Y, Luan L, Patil NK, Sherwood ER.	Immunobiology of the IL-15/IL-15Rα complex as an antitumor and antiviral agent	Cytokine & growth factor reviews	2017	28888485	10.1016/j.cytogfr.2017.08.002	PMC5705392	https://pmc.ncbi.nlm.nih.gov/articles/PMC5705392/	fulltext/guo_2017_pmid28888485.xml	clinical;n803_alt803;pharmacokinetics;preclinical;review	fulltext_xml
n803_systemic_other_indications	Mah AY, Rashidi A, Keppel MP, Saucier N, Moore EK, Alinger JB, Tripathy SK, Agarwal SK, Jeng EK, Wong HC, Miller JS, Fehniger TA, Mace EM, French AR, Cooper MA.	Glycolytic requirement for NK cell cytotoxicity and cytomegalovirus control	JCI insight	2017	29212951	10.1172/jci.insight.95128	PMC5752285	https://pmc.ncbi.nlm.nih.gov/articles/PMC5752285/	fulltext/mah_2017_pmid29212951.xml	n803_alt803;pharmacokinetics;preclinical	fulltext_xml
n803_systemic_other_indications	Gaither KA, Little AA, McBride AA, Garcia SR, Brar KK, Zhu Z, Platt A, Zhang F, Meadows GG, Zhang H.	The immunomodulatory, antitumor and antimetastatic responses of melanoma-bearing normal and alcoholic mice to sunitinib and ALT-803: a combinatorial treatment approach	Cancer immunology, immunotherapy : CII	2016	27481107	10.1007/s00262-016-1876-8	PMC11029158	https://pmc.ncbi.nlm.nih.gov/articles/PMC11029158/	fulltext/gaither_2016_pmid27481107.xml	n803_alt803;preclinical;route_comparison	fulltext_xml
n803_systemic_other_indications	Rhode PR, Egan JO, Xu W, Hong H, Webb GM, Chen X, Liu B, Zhu X, Wen J, You L, Kong L, Edwards AC, Han K, Shi S, Alter S, Sacha JB, Jeng EK, Cai W, Wong HC.	Comparison of the Superagonist Complex, ALT-803, to IL15 as Cancer Immunotherapeutics in Animal Models	Cancer immunology research	2016	26511282	10.1158/2326-6066.cir-15-0093-t	PMC4703482	https://pmc.ncbi.nlm.nih.gov/articles/PMC4703482/	fulltext/rhode_2016_pmid26511282.xml	n803_alt803;pharmacokinetics;preclinical;quantitative;route_comparison;route_pk	fulltext_xml
n803_systemic_other_indications	Rosario M, Liu B, Kong L, Collins LI, Schneider SE, Chen X, Han K, Jeng EK, Rhode PR, Leong JW, Schappe T, Jewell BA, Keppel CR, Shah K, Hess B, Romee R, Piwnica-Worms DR, Cashen AF, Bartlett NL, Wong HC, Fehniger TA.	The IL-15-Based ALT-803 Complex Enhances FcγRIIIa-Triggered NK Cell Responses and In Vivo Clearance of B Cell Lymphomas	Clinical cancer research : an official journal of the American Association for Cancer Research	2016	26423796	10.1158/1078-0432.ccr-15-1419	PMC4738096	https://pmc.ncbi.nlm.nih.gov/articles/PMC4738096/	fulltext/rosario_2016_pmid26423796.xml	n803_alt803;pharmacokinetics;preclinical	fulltext_xml
n803_systemic_other_indications	Rosario M, Liu B, Kong L, Schneider S, Jeng E, Rhode P, Wong H, Fehniger T.	The IL-15 superagonist ALT-803 enhances anti-CD20 antibody-directed NK cell ADCC and in vivo clearance of B cell lymphomas	Journal for immunotherapy of cancer	2014		10.1186/2051-1426-2-s3-p168	PMC4288551	https://pmc.ncbi.nlm.nih.gov/articles/PMC4288551/	fulltext/rosario_2014_pmidPMC4288551.xml	n803_alt803;pharmacokinetics	fulltext_xml
n803_systemic_other_indications	Vincent M, Bessard A, Cochonneau D, Teppaz G, Solé V, Maillasson M, Birklé S, Garrigue-Antar L, Quéméner A, Jacques Y.	Tumor targeting of the IL-15 superagonist RLI by an anti-GD2 antibody strongly enhances its antitumor potency	International journal of cancer	2013	23354868	10.1002/ijc.28059		https://doi.org/10.1002/ijc.28059		clinical;n803_alt803;preclinical;route_comparison	metadata_only
n803_systemic_other_indications	Han KP, Zhu X, Liu B, Jeng E, Kong L, Yovandich JL, Vyas VV, Marcus WD, Chavaillaz PA, Romero CA, Rhode PR, Wong HC.	IL-15:IL-15 receptor alpha superagonist complex: high-level co-expression in recombinant mammalian cells, purification and characterization	Cytokine	2011	22019703	10.1016/j.cyto.2011.09.028	PMC3221918	https://pmc.ncbi.nlm.nih.gov/articles/PMC3221918/	fulltext/han_2011_pmid22019703.xml	n803_alt803;pharmacokinetics;preclinical;quantitative;route_comparison;route_pk	fulltext_xml
n803_systemic_other_indications	McCann C, Zale E, Ward A, Dilling T, Danesh A, Stevenson E, Mota T, Boesch A, Andresen T, Irvine D, Jones R.	4308 DEEP-PRIMED IL-15 SUPERAGONIST IMPROVES ANTIVIRAL EFFICACY OF HIV-SPECIFIC CD8+ T-CELLS IN HUMANIZED MOUSE MODEL	Journal of clinical and translational science				PMC8823420	https://pmc.ncbi.nlm.nih.gov/articles/PMC8823420/	fulltext/mccann__pmidPMC8823420.xml	n803_alt803;pharmacokinetics;preclinical;quantitative	fulltext_xml
il15_systemic_route_pk	An H, Oh J, Bae J.	Advances in IL-2 Family Cytokine-Based Cancer Therapies: Overcoming Challenges Through Molecular Engineering and Delivery Strategies	Immune network	2026	41800025	10.4110/in.2026.26.e6	PMC12962837	https://pmc.ncbi.nlm.nih.gov/articles/PMC12962837/	fulltext/an_2026_pmid41800025.xml	formulation;il15_agonist;pharmacokinetics;review;systemic_toxicity	fulltext_xml
il15_systemic_route_pk	Bair SM, Pinto N, Roth A, Verneris M, Haverkos B, Nicklawsky A, Ohm A, Jordan K, Murphy LA, Marians R, Mallo R, Orentas R, Adams C, Kamdar M, Fry T.	Feasibility and Safety of a Novel CD19-Directed CAR T-Cell Therapy in Patients with R/R B-Cell Non-Hodgkin Lymphoma	Transplantation and cellular therapy	2026	42242517	10.1016/j.jtct.2026.06.002		https://doi.org/10.1016/j.jtct.2026.06.002		clinical;il15_agonist;quantitative;systemic_toxicity	metadata_only
il15_systemic_route_pk	Cao M, Tang Y, Li Y, Li J, Shen M, Hu L, Zhang Y, Li D, Wang D, Mao J, Shen J.	Multi-armored mesenchymal stem cells potentiate antitumor immunity to combat ovarian cancer	Stem cell research & therapy	2026	42057205	10.1186/s13287-026-05028-y	PMC13270786	https://pmc.ncbi.nlm.nih.gov/articles/PMC13270786/	fulltext/cao_2026_pmid42057205.xml	il15_agonist;preclinical;quantitative;route_comparison	fulltext_xml
il15_systemic_route_pk	Fernandez RDV, Hails G, Hangasky JA, Ashley GW, Santi DV.	PEG-RLI: A Long-Acting IL-15 Agonist That Produces Massive Levels of CD8+ and CD44hiCD8+ Cells for Cancer Immunotherapy	Pharmaceutics	2026	42514941	10.3390/pharmaceutics18070863	PMC13414841	https://pmc.ncbi.nlm.nih.gov/articles/PMC13414841/	fulltext/fernandez_2026_pmid42514941.xml	barrier_penetration;il15_agonist;pharmacokinetics;preclinical;quantitative	fulltext_xml
il15_systemic_route_pk	Fu Y, Chen W, Zhou Y, Zhang S, Zheng X, Liu H, Zhao Y.	Local delivery of GPC3-CAR T cells in a thermosensitive hydrogel enhances antitumor efficacy in hepatocellular carcinoma	International immunopharmacology	2026	42250289	10.1016/j.intimp.2026.116982		https://doi.org/10.1016/j.intimp.2026.116982		formulation;il15_agonist;preclinical;route_comparison;systemic_toxicity	metadata_only
il15_systemic_route_pk	Hong S, Moon D, Hwang S, Lee M, Cho D, Song JM.	Quantitative assessment of extravasation of IL-15-secreting MSLN-CAR-NK-92 cells using tumor transparency imaging	Theranostics	2026	42094597	10.7150/thno.125194	PMC13142241	https://pmc.ncbi.nlm.nih.gov/articles/PMC13142241/	fulltext/hong_2026_pmid42094597.xml	barrier_penetration;il15_agonist;preclinical;quantitative;route_comparison	fulltext_xml
il15_systemic_route_pk	Huang Y, Liu X, Chen Y, Zhang H, Zhang J, Fu YX, Yang X, Yang Z.	IL-12 augments adoptive cell therapy by reshaping CD8+ T dynamics and broadening antitumor immunity	Cancer letters	2026	42097493	10.1016/j.canlet.2026.218563		https://doi.org/10.1016/j.canlet.2026.218563		il15_agonist;systemic_toxicity	metadata_only
il15_systemic_route_pk	Luly KM, Zhou XMM, Surwase SS, Rocher EE, Kollings J, Lu C, Will E, Zhu Q, Anders RA, Green JJ, Tzeng SY, Sunshine JC.	Reprogramming the melanoma tumor immune microenvironment via combinatorial signal 2/3 gene delivery	Journal for immunotherapy of cancer	2026	41592890	10.1136/jitc-2025-012856	PMC12853471	https://pmc.ncbi.nlm.nih.gov/articles/PMC12853471/	fulltext/luly_2026_pmid41592890.xml	formulation;il15_agonist;pharmacokinetics	fulltext_xml
il15_systemic_route_pk	Patel H, Ahuja M, Shah K, Ahuja N, Bhatt J, Patel D, Sharma P, Panchal S, Sundararajan A, Dalai SK.	Chimeric IL-15 as a next-generation immunotherapeutic: preclinical assessment of efficacy and safety	International immunopharmacology	2026	42685629	10.1016/j.intimp.2026.117317		https://doi.org/10.1016/j.intimp.2026.117317		il15_agonist;pharmacokinetics;preclinical;quantitative;systemic_toxicity	metadata_only
il15_systemic_route_pk	Rettinger E, Heckl D, Hutter M, Salzmann-Manrique E, Luedtke M, Huenecke S, Bremm M, Cappel C, Bug G, Greil J, Meisel R, Wagner-Drouet EM, Serve H, Güngör T, Klusmann JH, Klingebiel T, Bader P, Bonig H.	First-in-Human Study of IL15-Activated Cytokine-Induced Killer Cells After Allogeneic HCT Shows Durable Remission and Serotherapy-Associated Immune Reconstitution in Leukemia	Journal of clinical oncology : official journal of the American Society of Clinical Oncology	2026	41941697	10.1200/jco-25-01966	PMC13166077	https://pmc.ncbi.nlm.nih.gov/articles/PMC13166077/	fulltext/rettinger_2026_pmid41941697.xml	clinical;formulation;il15_agonist;pharmacokinetics;quantitative	fulltext_xml
il15_systemic_route_pk	Yang L, Hong Y, Chen Z, Gao Y, Lei W, Pan Y, Chen X, Zhang P, Ye Q, Qian W.	Safety and feasibility of Claudin18.2 (CLDN18.2)-specific CAR-NK cells in advanced gastrointestinal cancers: a phase 1 trial	Research Square	2026		10.21203/rs.3.rs-10489398/v1		https://doi.org/10.21203/rs.3.rs-10489398/v1		clinical;il15_agonist;pharmacokinetics;quantitative;route_comparison;route_pk;systemic_toxicity	metadata_only
il15_systemic_route_pk	Zhang Q, Yin B, Sabier M, Yang Y, Wu M, Zhao Z, Luo X, Zhong Y, Zhu X, Zhang J, Wang J, Chen K, Ruan F, Zhang W, Lu Z, Wang J.	Engineered Mesenchymal Stem Cell-NK Cell Complexes for Spatially Targeted and Functionally Revitalized Cancer Immunotherapy	Advanced science (Weinheim, Baden-Wurttemberg, Germany)	2026	40827682	10.1002/advs.202509638	PMC13292232	https://pmc.ncbi.nlm.nih.gov/articles/PMC13292232/	fulltext/zhang_2026_pmid40827682.xml	formulation;il15_agonist;preclinical;route_comparison	fulltext_xml
il15_systemic_route_pk	Ahlawat A.	Precision Nanotherapy for p53-Mutant Cancer Using Modular Triple-LNP Delivery	Research Square	2025		10.21203/rs.3.rs-6858679/v1		https://doi.org/10.21203/rs.3.rs-6858679/v1		formulation;il15_agonist;pharmacokinetics;preclinical;systemic_toxicity	metadata_only
il15_systemic_route_pk	Ahmed J, O'Sullivan Coyne G, Rubinstein LV, Shin SJ, Takebe N, Bruns A, Augustine B, Mukherjee J, Ma N, Fino K, Fung KL, Ferry-Galow KV, Johnson BC, Parchment RE, Streicher H, Doroshow JH, Chen AP.	Phase 1 study evaluating the safety, preliminary efficacy, and pharmacodynamics of recombinant interleukin-15 in combination with nivolumab and ipilimumab in patients with refractory cancers	Journal for immunotherapy of cancer	2025	41423268	10.1136/jitc-2025-013252	PMC12718592	https://pmc.ncbi.nlm.nih.gov/articles/PMC12718592/	fulltext/ahmed_2025_pmid41423268.xml	clinical;il15_agonist;quantitative;systemic_toxicity	fulltext_xml
il15_systemic_route_pk	Champiat S, Garralda E, Galvao V, Cassier PA, Gomez-Roca C, Korakis I, Grell P, Naing A, LoRusso P, Mikyskova R, Podzimkova N, Reinis M, Ouali K, Schoenenberger A, Kiemle-Kallee J, Tillmanns S, Sachse R, Moebius U, Spisek R, Bechard D, Jelinkova LP, Adkins I, Marabelle A.	Nanrilkefusp alfa (SOT101), an IL-15 receptor βγ superagonist, as a single agent or with anti-PD-1 in patients with advanced cancers	Cell reports. Medicine	2025	39933529	10.1016/j.xcrm.2025.101967	PMC11866505	https://pmc.ncbi.nlm.nih.gov/articles/PMC11866505/	fulltext/champiat_2025_pmid39933529.xml	clinical;il15_agonist;preclinical;quantitative;route_comparison;systemic_toxicity	fulltext_xml
il15_systemic_route_pk	Cron KR, Fang P, Pham O, Janes J, Brandenburg J, Lu W, Zhu J, Peterson B, Tribble S, Kehoe H, Makarova A, Iannello A, Chan J, Skoble J, He H, Rae C, Thanos CD, Udyavar AR.	ACTM-838, a novel systemically delivered bacterial immunotherapy that enriches in solid tumors and delivers IL-15/IL-15Rα and STING payloads to engage innate and adaptive immunity in the TME and enable a durable anti-tumor immune response	Oncotarget	2025	41048107	10.18632/oncotarget.28769	PMC12758031	https://pmc.ncbi.nlm.nih.gov/articles/PMC12758031/	fulltext/cron_2025_pmid41048107.xml	il15_agonist;preclinical;route_comparison;systemic_toxicity	fulltext_xml
il15_systemic_route_pk	George VK, Wong HC, Felices M, Rubinstein MP, Shrestha N, Valderrama N, Farzaneh H, Kong L, Gilkes C, Thompson A, Larson M, Liu B, Zhu X, Leclerc GM, Chung D, Xie J, Krull J, Gomez L, Kanakaraj L, Bialik A, Egan JO, You L, Liu X, Teodorescu R, Gutierrez AKK, Echeverri C, Rodriguez R, Wang Z, Xing J, Gonzalez N, Chaturvedi P, Patel MR, Wangen R, Cao Q, Rhode PR, Miller JS, Geller MA.	TGF-βRII/IL-15 immunotherapeutic complex targets exhausted CD8+ T-cell subsets in lymph nodes and tumors	Journal for immunotherapy of cancer	2025	41423270	10.1136/jitc-2025-013533	PMC12719900	https://pmc.ncbi.nlm.nih.gov/articles/PMC12719900/	fulltext/george_2025_pmid41423270.xml	clinical;il15_agonist;preclinical;quantitative;route_comparison	fulltext_xml
il15_systemic_route_pk	Ghobadi A, Bachanova V, Patel K, Park JH, Flinn I, Riedell PA, Bachier C, Diefenbach CS, Wong C, Bickers C, Wong L, Patel D, Goodridge J, Denholt M, Valamehr B, Elstrom RL, Strati P.	Induced pluripotent stem-cell-derived CD19-directed chimeric antigen receptor natural killer cells in B-cell lymphoma: a phase 1, first-in-human trial	Lancet (London, England)	2025	39798981	10.1016/s0140-6736(24)02462-0	PMC11827677	https://pmc.ncbi.nlm.nih.gov/articles/PMC11827677/	fulltext/ghobadi_2025_pmid39798981.xml	clinical;il15_agonist;pharmacokinetics;quantitative;route_comparison;route_pk;systemic_toxicity	fulltext_xml
il15_systemic_route_pk	Gordon MJ, Dubois S, Miljkovic MD, Ng S, Bryant B, Lakhotia R, Melani C, Pittaluga S, Conlon K, Waldmann T, Staudt LM, Wilson WH, Roschewski M.	A phase 1 study of interleukin-15 in combination with mogamulizumab in relapsed and refractory T-cell malignancies	Blood neoplasia	2025	40546724	10.1016/j.bneo.2024.100054	PMC12182836	https://pmc.ncbi.nlm.nih.gov/articles/PMC12182836/	fulltext/gordon_2025_pmid40546724.xml	clinical;il15_agonist;quantitative;systemic_toxicity	fulltext_xml
il15_systemic_route_pk	Joslyn LR, Jafarnejad M, Yadav R, Holder PG, Sanjabi S, Shivva V, Liu K, Leung I, Kiabi N, Schubbert S, Bernett MJ, Desjarlais JR, Ramanujan S, Hosseini I.	A quantitative systems pharmacology model to inform clinical translation of dynamic PKPD relationships of engineered IL-15	European journal of pharmaceutical sciences : official journal of the European Federation for Pharmaceutical Sciences	2025	41033565	10.1016/j.ejps.2025.107303		https://doi.org/10.1016/j.ejps.2025.107303		il15_agonist;pharmacokinetics	metadata_only
il15_systemic_route_pk	Khalafallah SA, Mohammed Elzein A, Faris IM, Attaelmanan GA, Alamin MF, Almleeh A, Bader M, Alfaki M.	Identification of Hub Genes and Pathways in Preinfusion Chimeric Antigen Receptor (CAR) T-cell Products Associated With Cytokine Release Syndrome	Cureus	2025	40370902	10.7759/cureus.82155	PMC12076287	https://pmc.ncbi.nlm.nih.gov/articles/PMC12076287/	fulltext/khalafallah_2025_pmid40370902.xml	il15_agonist;systemic_toxicity	fulltext_xml
il15_systemic_route_pk	Li Z, Xu J, Lin H, Yu S, Sun J, Zhang C, Zhang S, Li T, Yang A, Lu W.	Interleukin-15Rα-Sushi-Fc Fusion Protein Co-Hitchhikes Interleukin-15 and Pheophorbide A for Cancer Photoimmunotherapy	Pharmaceutics	2025	40430906	10.3390/pharmaceutics17050615	PMC12114846	https://pmc.ncbi.nlm.nih.gov/articles/PMC12114846/	fulltext/li_2025_pmid40430906.xml	formulation;il15_agonist;pharmacokinetics;preclinical	fulltext_xml
il15_systemic_route_pk	Montorfani J, Hatterer E, Chatel L, Lesnier A, Viandier A, Daubeuf B, Nouveau L, Malinge P, Calloud S, Masternak K, Ferlin W, Fischer N, Jandus C, Shang L.	Selective activation of interleukin-2/interleukin-15 receptor signaling in tumor microenvironment using paired bispecific antibodies	Journal for immunotherapy of cancer	2025	40132909	10.1136/jitc-2024-010650	PMC11938229	https://pmc.ncbi.nlm.nih.gov/articles/PMC11938229/	fulltext/montorfani_2025_pmid40132909.xml	il15_agonist;preclinical;systemic_toxicity	fulltext_xml
il15_systemic_route_pk	Naing A, McKean M, Rosen LS, Sommerhalder D, Shaik NM, Wang IM, Le Corre C, Kern KA, Mishra NH, Pal SK.	First-in-human phase I study to evaluate safety, tolerability, pharmacokinetics, pharmacodynamics, immunogenicity, and antitumor activity of PF-07209960 in patients with advanced or metastatic solid tumors	ESMO open	2025	39965362	10.1016/j.esmoop.2025.104291	PMC11876874	https://pmc.ncbi.nlm.nih.gov/articles/PMC11876874/	fulltext/naing_2025_pmid39965362.xml	clinical;il15_agonist;pharmacokinetics;quantitative;route_comparison;route_pk;systemic_toxicity	fulltext_xml
il15_systemic_route_pk	Renninger J, Kurz L, Stein H.	Mitigation and Management of Common Toxicities Associated with the Administration of CAR-T Therapies in Oncology Patients	Drug safety	2025	40108072	10.1007/s40264-025-01538-5	PMC12174263	https://pmc.ncbi.nlm.nih.gov/articles/PMC12174263/	fulltext/renninger_2025_pmid40108072.xml	il15_agonist;review;systemic_toxicity	fulltext_xml
il15_systemic_route_pk	Song L, Qi G, Shi W, Zeng Q, Qin Y, Wang Z, Li W, Song Z, Zhang A, Lu H.	Universal Fab-Fc masked cytokine prodrug platform: αPD-L1/IL-15 prodrug activates CD44+ CD8+ T cells in tumor-draining lymph nodes to enhance antitumor immunity	Journal for immunotherapy of cancer	2025	40744663	10.1136/jitc-2025-011944	PMC12314929	https://pmc.ncbi.nlm.nih.gov/articles/PMC12314929/	fulltext/song_2025_pmid40744663.xml	il15_agonist;pharmacokinetics;preclinical;systemic_toxicity	fulltext_xml
il15_systemic_route_pk	Warny M, Ostrowski SR, Petersen SL, Friis LS, Kornblit BT, Andersen NS, Schjødt I, Larsen MH, Møller JA, Haastrup EK, Sengeløv H, Minculescu L.	Interleukin-15 and innate effector cells as predictors of outcome in allogeneic hematopoietic cell transplantation	Frontiers in immunology	2025	41704538	10.3389/fimmu.2025.1649313	PMC12907447	https://pmc.ncbi.nlm.nih.gov/articles/PMC12907447/	fulltext/warny_2025_pmid41704538.xml	formulation;il15_agonist;pharmacokinetics	fulltext_xml
il15_systemic_route_pk	Zeng F, Zhang H, Wang S, Passang T, Li Y, Funk CR, Wyman S, O'Leary CB, Abousaud AI, Liu Y, Rupji M, Dhodapkar KM, Waller EK, Koff JL.	Plasma Cytokine and Chemokine Profiles Predict Efficacy and Toxicity of Anti-CD19 CAR-T Cell Therapy in Large B-Cell Lymphoma	Clinical lymphoma, myeloma & leukemia	2025	40113544	10.1016/j.clml.2025.02.009		https://doi.org/10.1016/j.clml.2025.02.009		clinical;il15_agonist;quantitative;systemic_toxicity	metadata_only
il15_systemic_route_pk	Zhang F, Soleimani Samarkhazan H, Pooraskari Z, Bayani A.	Beyond CAR-T: Engineered NK cell therapies (CAR-NK, NKCEs) in next-generation cancer immunotherapy	Critical reviews in oncology/hematology	2025	40848820	10.1016/j.critrevonc.2025.104912		https://doi.org/10.1016/j.critrevonc.2025.104912		il15_agonist;quantitative;review;systemic_toxicity	metadata_only
il15_systemic_route_pk	Gellert J, Jäkel A, Danielczyk A, Goletz C, Lischke T, Flechner A, Dix L, Günzl A, Kehler P.	GT-00AxIL15, a Novel Tumor-Targeted IL-15-Based Immunocytokine for the Treatment of TA-MUC1-Positive Solid Tumors: Preclinical In Vitro and In Vivo Pharmacodynamics and Biodistribution Studies	International journal of molecular sciences	2024	38338686	10.3390/ijms25031406	PMC10855649	https://pmc.ncbi.nlm.nih.gov/articles/PMC10855649/	fulltext/gellert_2024_pmid38338686.xml	bladder_cancer;il15_agonist;pharmacokinetics;preclinical	fulltext_xml
il15_systemic_route_pk	Hangasky JA, Fernández RDV, Stellas D, Hails G, Karaliota S, Ashley GW, Felber BK, Pavlakis GN, Santi DV.	Leveraging long-acting IL-15 agonists for intratumoral delivery and enhanced antimetastatic activity	Frontiers in immunology	2024	39559362	10.3389/fimmu.2024.1458145	PMC11570272	https://pmc.ncbi.nlm.nih.gov/articles/PMC11570272/	fulltext/hangasky_2024_pmid39559362.xml	formulation;il15_agonist;pharmacokinetics;preclinical;quantitative;route_comparison;route_pk	fulltext_xml
il15_systemic_route_pk	Yadav R, Schubbert S, Holder PG, Chiang EY, Kiabi N, Bogaert L, Leung I, Rashid R, Avery KN, Bonzon C, Desjarlais JR, Sanjabi S, Sharma A, Lepherd M, Shelton A, Chan P, Liu Y, Joslyn L, Hosseini I, Stefanich EG, Kamath AV, Bernett MJ, Shivva V.	Translational PK/PD and the first-in-human dose selection of a PD1/IL15: an engineered recombinant targeted cytokine for cancer immunotherapy	Frontiers in pharmacology	2024	38887559	10.3389/fphar.2024.1380000	PMC11181026	https://pmc.ncbi.nlm.nih.gov/articles/PMC11181026/	fulltext/yadav_2024_pmid38887559.xml	clinical;il15_agonist;pharmacokinetics;preclinical;quantitative;route_comparison;route_pk	fulltext_xml
il15_systemic_route_pk	Cini JK, Dexter S, Rezac DJ, McAndrew SJ, Hedou G, Brody R, Eraslan RN, Kenney RT, Mohan P.	SON-1210 - a novel bifunctional IL-12 / IL-15 fusion protein that improves cytokine half-life, targets tumors, and enhances therapeutic efficacy	Frontiers in immunology	2023	38250068	10.3389/fimmu.2023.1326927	PMC10798159	https://pmc.ncbi.nlm.nih.gov/articles/PMC10798159/	fulltext/cini_2023_pmid38250068.xml	bladder_cancer;clinical;il15_agonist;pharmacokinetics;preclinical;quantitative;systemic_toxicity	fulltext_xml
il15_systemic_route_pk	Hirayama AV, Chou CK, Miyazaki T, Steinmetz RN, Di HA, Fraessle SP, Gauthier J, Fiorenza S, Hawkins RM, Overwijk WW, Riddell SR, Marcondes MQ, Turtle CJ.	A novel polymer-conjugated human IL-15 improves efficacy of CD19-targeted CAR T-cell immunotherapy	Blood advances	2023	36332004	10.1182/bloodadvances.2022008697	PMC10242497	https://pmc.ncbi.nlm.nih.gov/articles/PMC10242497/	fulltext/hirayama_2023_pmid36332004.xml	clinical;il15_agonist;pharmacokinetics;preclinical	fulltext_xml
il15_systemic_route_pk	Leidner R, Conlon K, McNeel DG, Wang-Gillam A, Gupta S, Wesolowski R, Chaudhari M, Hassounah N, Lee JB, Ho Lee L, O'Keeffe JA, Lewis N, Pavlakis GN, Thompson JA.	First-in-human phase I/Ib study of NIZ985, a recombinant heterodimer of IL-15 and IL-15Rα, as a single agent and in combination with spartalizumab in patients with advanced and metastatic solid tumors	Journal for immunotherapy of cancer	2023	37907221	10.1136/jitc-2023-007725	PMC10619015	https://pmc.ncbi.nlm.nih.gov/articles/PMC10619015/	fulltext/leidner_2023_pmid37907221.xml	clinical;il15_agonist;pharmacokinetics;quantitative;route_comparison;route_pk;systemic_toxicity	fulltext_xml
il15_systemic_route_pk	Lu D, Yadav R, Holder P, Chiang E, Sanjabi S, Poon V, Bernett M, Varma R, Liu K, Leung I, Bogaert L, Desjarlais J, Shivva V, Hosseini I, Ramanujan S.	Complex PK-PD of an engineered IL-15/IL-15Rα-Fc fusion protein in cynomolgus monkeys: QSP modeling of lymphocyte dynamics	European journal of pharmaceutical sciences : official journal of the European Federation for Pharmaceutical Sciences	2023	37084985	10.1016/j.ejps.2023.106450		https://doi.org/10.1016/j.ejps.2023.106450		il15_agonist;pharmacokinetics;preclinical;quantitative	metadata_only
il15_systemic_route_pk	Miljkovic MD, Dubois SP, Müller JR, Bryant B, Ma E, Conlon KC, Waldmann TA.	Interleukin-15 augments NK cell-mediated ADCC of alemtuzumab in patients with CD52+ T-cell malignancies	Blood advances	2023	35475910	10.1182/bloodadvances.2021006440	PMC9898617	https://pmc.ncbi.nlm.nih.gov/articles/PMC9898617/	fulltext/miljkovic_2023_pmid35475910.xml	clinical;il15_agonist;preclinical;quantitative;route_comparison;systemic_toxicity	fulltext_xml
il15_systemic_route_pk	Wang K, Zhang X, Ye H, Wang X, Fan Z, Lu Q, Li S, Zhao J, Zheng S, He Z, Ni Q, Chen X, Sun J.	Biomimetic nanovaccine-mediated multivalent IL-15 self-transpresentation (MIST) for potent and safe cancer immunotherapy	Nature communications	2023	37875481	10.1038/s41467-023-42155-z	PMC10598200	https://pmc.ncbi.nlm.nih.gov/articles/PMC10598200/	fulltext/wang_2023_pmid37875481.xml	il15_agonist;pharmacokinetics;quantitative;systemic_toxicity	fulltext_xml
il15_systemic_route_pk	Hangasky JA, Chen W, Dubois SP, Daenthanasanmak A, Müller JR, Reid R, Waldmann TA, Santi DV.	A very long-acting IL-15: implications for the immunotherapy of cancer	Journal for immunotherapy of cancer	2022	35101947	10.1136/jitc-2021-004104	PMC8804710	https://pmc.ncbi.nlm.nih.gov/articles/PMC8804710/	fulltext/hangasky_2022_pmid35101947.xml	formulation;il15_agonist;pharmacokinetics;preclinical;quantitative;route_comparison;route_pk	fulltext_xml
