category	authors	title	venue	year	pmid	doi	pmcid	url	local_pdf	fulltext_xml	topics	status
trilaciclib_myeloprotection	Dhillon	Trilaciclib: First Approval.	Drugs	2021	33861388	10.1007/s40265-021-01508-y		https://doi.org/10.1007/s40265-021-01508-y			trilaciclib;sclc;breast;myeloprotection;sequencing;mechanism	metadata_only
trilaciclib_myeloprotection	Li et al.	Trilaciclib dose selection: an integrated pharmacokinetic and pharmacodynamic analysis of preclinical data and Phase Ib/IIa studies in patients with extensive-stage small cell lung cancer.	Cancer chemotherapy and pharmacology	2021	33595690	10.1007/s00280-021-04239-9	PMC8026479	https://doi.org/10.1007/s00280-021-04239-9		li_2021_pmid33595690.xml	trilaciclib;sclc;myeloprotection;clinical_trial;preclinical;mechanism	fulltext_xml
trilaciclib_myeloprotection		Trilaciclib (Cosela) for prevention of chemotherapy-related myelosuppression.	The Medical letter on drugs and therapeutics	2021	35085207			https://pubmed.ncbi.nlm.nih.gov/35085207/			trilaciclib;myeloprotection	metadata_only
trilaciclib_myeloprotection	Abraham et al.	Trilaciclib and the economic value of multilineage myeloprotection from chemotherapy-induced myelosuppression among patients with extensive-stage small cell lung cancer treated with first-line chemotherapy.	Journal of medical economics	2021	34873975	10.1080/13696998.2021.2014163		https://doi.org/10.1080/13696998.2021.2014163			trilaciclib;sclc;myeloprotection;clinical_trial;sequencing	metadata_only
trilaciclib_myeloprotection	Tariq et al.	Update 2021: Management of Small Cell Lung Cancer.	Lung	2021	34757446	10.1007/s00408-021-00486-y		https://doi.org/10.1007/s00408-021-00486-y			trilaciclib;sclc;myeloprotection;immunotherapy	metadata_only
trilaciclib_myeloprotection	Das et al.	Advances in Treatment of Recurrent Small Cell Lung Cancer (SCLC): Insights for Optimizing Patient Outcomes from an Expert Roundtable Discussion.	Advances in therapy	2021	34564806	10.1007/s12325-021-01909-1	PMC8475485	https://doi.org/10.1007/s12325-021-01909-1		das_2021_pmid34564806.xml	trilaciclib;sclc;myeloprotection;clinical_trial;sequencing;immunotherapy	fulltext_xml
trilaciclib_myeloprotection	Powell et al.	Concerning FDA approval of trilaciclib (Cosela) in extensive-stage small-cell lung cancer.	Translational oncology	2021	34419683	10.1016/j.tranon.2021.101206	PMC8379686	https://doi.org/10.1016/j.tranon.2021.101206		powell_2021_pmid34419683.xml	trilaciclib;sclc;myeloprotection;clinical_trial	fulltext_xml
trilaciclib_myeloprotection	Ferrarotto et al.	Trilaciclib prior to chemotherapy reduces the usage of supportive care interventions for chemotherapy-induced myelosuppression in patients with small cell lung cancer: Pooled analysis of three randomized phase 2 trials.	Cancer medicine	2021	34405547	10.1002/cam4.4089	PMC8419768	https://doi.org/10.1002/cam4.4089		ferrarotto_2021_pmid34405547.xml	trilaciclib;sclc;myeloprotection;clinical_trial;sequencing	fulltext_xml
trilaciclib_myeloprotection	Lyman et al.	Improving Outcomes of Chemotherapy: Established and Novel Options for Myeloprotection in the COVID-19 Era.	Frontiers in oncology	2021	34307165	10.3389/fonc.2021.697908	PMC8299941	https://doi.org/10.3389/fonc.2021.697908		lyman_2021_pmid34307165.xml	trilaciclib;sclc;myeloprotection;clinical_trial;sequencing	fulltext_xml
trilaciclib_myeloprotection	Dómine Gómez et al.	Exploratory composite endpoint demonstrates benefit of trilaciclib across multiple clinically meaningful components of myeloprotection in patients with small cell lung cancer.	International journal of cancer	2021	34109630	10.1002/ijc.33705	PMC8457063	https://doi.org/10.1002/ijc.33705		dómine_2021_pmid34109630.xml	trilaciclib;sclc;myeloprotection;clinical_trial;sequencing	fulltext_xml
trilaciclib_myeloprotection	Aschenbrenner	New Drug Protects Against Myelosuppression Secondary to Lung Cancer Chemotherapy.	The American journal of nursing	2021	34009159	10.1097/01.NAJ.0000753640.11029.39		https://doi.org/10.1097/01.NAJ.0000753640.11029.39			trilaciclib;sclc;myeloprotection	metadata_only
trilaciclib_myeloprotection	Weiss et al.	Effects of Trilaciclib on Chemotherapy-Induced Myelosuppression and Patient-Reported Outcomes in Patients with Extensive-Stage Small Cell Lung Cancer: Pooled Results from Three Phase II Randomized, Double-Blind, Placebo-Controlled Studies.	Clinical lung cancer	2021	33895103	10.1016/j.cllc.2021.03.010		https://doi.org/10.1016/j.cllc.2021.03.010			trilaciclib;sclc;myeloprotection;clinical_trial;preclinical;sequencing;immunotherapy	metadata_only
trilaciclib_myeloprotection	Daniel et al.	Trilaciclib prior to chemotherapy and atezolizumab in patients with newly diagnosed extensive-stage small cell lung cancer: A multicentre, randomised, double-blind, placebo-controlled Phase II trial.	International journal of cancer	2021	33348420	10.1002/ijc.33453	PMC8048941	https://doi.org/10.1002/ijc.33453		daniel_2021_pmid33348420.xml	trilaciclib;sclc;myeloprotection;clinical_trial;sequencing;immunotherapy	fulltext_xml
trilaciclib_myeloprotection	Hart et al.	Myelopreservation with Trilaciclib in Patients Receiving Topotecan for Small Cell Lung Cancer: Results from a Randomized, Double-Blind, Placebo-Controlled Phase II Study.	Advances in therapy	2021	33123968	10.1007/s12325-020-01538-0	PMC7854399	https://doi.org/10.1007/s12325-020-01538-0		hart_2021_pmid33123968.xml	trilaciclib;sclc;myeloprotection;clinical_trial;sequencing	fulltext_xml
trilaciclib_myeloprotection	Lai et al.	CDK4/6 inhibition enhances antitumor efficacy of chemotherapy and immune checkpoint inhibitor combinations in preclinical models and enhances T-cell activation in patients with SCLC receiving chemotherapy.	Journal for immunotherapy of cancer	2020	33004541	10.1136/jitc-2020-000847	PMC7534680	https://doi.org/10.1136/jitc-2020-000847		lai_2020_pmid33004541.xml	trilaciclib;sclc;myeloprotection;clinical_trial;preclinical;sequencing;immunotherapy;mechanism	fulltext_xml
trilaciclib_myeloprotection	Tan et al.	Trilaciclib plus chemotherapy versus chemotherapy alone in patients with metastatic triple-negative breast cancer: a multicentre, randomised, open-label, phase 2 trial.	The Lancet. Oncology	2019	31575503	10.1016/S1470-2045(19)30616-3		https://doi.org/10.1016/S1470-2045(19)30616-3			trilaciclib;breast;myeloprotection;clinical_trial;antimetabolite	metadata_only
trilaciclib_myeloprotection	Weiss et al.	Myelopreservation with the CDK4/6 inhibitor trilaciclib in patients with small-cell lung cancer receiving first-line chemotherapy: a phase Ib/randomized phase II trial.	Annals of oncology : official journal of the European Society for Medical Oncology	2019	31504118	10.1093/annonc/mdz278	PMC6857609	https://doi.org/10.1093/annonc/mdz278		weiss_2019_pmid31504118.xml	trilaciclib;sclc;myeloprotection;clinical_trial;preclinical	fulltext_xml
trilaciclib_myeloprotection	Parylo et al.	Role of cyclin-dependent kinase 4/6 inhibitors in the current and future eras of cancer treatment.	Journal of oncology pharmacy practice : official publication of the International Society of Oncology Pharmacy Practitioners	2019	29726787	10.1177/1078155218770904		https://doi.org/10.1177/1078155218770904			palbociclib;ribociclib;abemaciclib;trilaciclib;breast;mechanism	metadata_only
trilaciclib_myeloprotection	He et al.	Transient CDK4/6 inhibition protects hematopoietic stem cells from chemotherapy-induced exhaustion.	Science translational medicine	2017	28446688	10.1126/scitranslmed.aal3986	PMC5774632	https://doi.org/10.1126/scitranslmed.aal3986			trilaciclib;myeloprotection;clinical_trial;preclinical;antimetabolite	metadata_only
trilaciclib_myeloprotection	Bisi et al.	Preclinical Characterization of G1T28: A Novel CDK4/6 Inhibitor for Reduction of Chemotherapy-Induced Myelosuppression.	Molecular cancer therapeutics	2016	26826116	10.1158/1535-7163.MCT-15-0775		https://doi.org/10.1158/1535-7163.MCT-15-0775			trilaciclib;sclc;myeloprotection;preclinical	metadata_only
cdk46_antimetabolite_mechanism	Agrawal et al.	Transcriptomic Predictors of Survival for Palbociclib + Endocrine Therapy Versus Capecitabine in Aromatase Inhibitor-Resistant Breast Cancer From the GEICAM/2013-02 PEARL Trial.	JCO precision oncology	2025	40632974	10.1200/PO-24-00937	PMC12261110	https://doi.org/10.1200/PO-24-00937		agrawal_2025_pmid40632974.xml	palbociclib;breast;clinical_trial;sequencing;antimetabolite;mechanism	fulltext_xml
cdk46_antimetabolite_mechanism	Ahn et al.	Palbociclib plus endocrine therapy versus capecitabine in premenopausal women with hormone receptor-positive, HER2-negative metastatic breast cancer (Young-PEARL): overall survival analysis of a randomised, open-label, phase 2 study.	The Lancet. Oncology	2025	39978378	10.1016/S1470-2045(25)00006-3		https://doi.org/10.1016/S1470-2045(25)00006-3			palbociclib;breast;myeloprotection;clinical_trial;sequencing;antimetabolite	metadata_only
cdk46_antimetabolite_mechanism	Kayser et al.	Selective but not pan-CDK inhibition abrogates 5-FU-driven tissue factor upregulation in colon cancer.	Scientific reports	2024	38719932	10.1038/s41598-024-61076-5	PMC11078971	https://doi.org/10.1038/s41598-024-61076-5		kayser_2024_pmid38719932.xml	palbociclib;abemaciclib;preclinical;antimetabolite;mechanism	fulltext_xml
cdk46_antimetabolite_mechanism	Bender et al.	Capecitabine efficacy after cycline-dependent-kinase 4/6 inhibitor plus endocrine therapy in metastatic hormone receptor-positive breast cancer.	Cancer treatment and research communications	2023	37390791	10.1016/j.ctarc.2023.100738		https://doi.org/10.1016/j.ctarc.2023.100738			breast;clinical_trial;sequencing;antimetabolite	metadata_only
cdk46_antimetabolite_mechanism	Tong et al.	Inhibition of multiple CDKs potentiates colon cancer chemotherapy via p73-mediated DR5 induction.	Oncogene	2023	36721000	10.1038/s41388-023-02598-6	PMC10364554	https://doi.org/10.1038/s41388-023-02598-6			preclinical;synergy;antimetabolite	metadata_only
cdk46_antimetabolite_mechanism	Nguyen et al.	Sequential Targeting of Retinoblastoma and DNA Synthesis Pathways Is a Therapeutic Strategy for Sarcomas That Can Be Monitored in Real Time.	Cancer research	2023	36603130	10.1158/0008-5472.CAN-22-2258	PMC10023441	https://doi.org/10.1158/0008-5472.CAN-22-2258			abemaciclib;clinical_trial;preclinical;synergy;sequencing;antimetabolite;mechanism	metadata_only
cdk46_antimetabolite_mechanism	Pribnow et al.	Combination of Ribociclib and Gemcitabine for the Treatment of Medulloblastoma.	Molecular cancer therapeutics	2022	35709750	10.1158/1535-7163.MCT-21-0598	PMC9578677	https://doi.org/10.1158/1535-7163.MCT-21-0598			ribociclib;preclinical;antimetabolite;mechanism	metadata_only
cdk46_antimetabolite_mechanism	Georgiou et al.	ATR and CDK4/6 inhibition target the growth of methotrexate-resistant choriocarcinoma.	Oncogene	2022	35301407	10.1038/s41388-022-02251-8	PMC9054653	https://doi.org/10.1038/s41388-022-02251-8		georgiou_2022_pmid35301407.xml	palbociclib;preclinical;antimetabolite;mechanism	fulltext_xml
cdk46_antimetabolite_mechanism	Tong et al.	CDK4/6 Inhibition Suppresses p73 Phosphorylation and Activates DR5 to Potentiate Chemotherapy and Immune Checkpoint Blockade.	Cancer research	2022	35149588	10.1158/0008-5472.CAN-21-3062	PMC8983601	https://doi.org/10.1158/0008-5472.CAN-21-3062			breast;preclinical;sequencing;antimetabolite;immunotherapy;mechanism	metadata_only
cdk46_antimetabolite_mechanism	Arora et al.	Synergistic combination of cytotoxic chemotherapy and cyclin-dependent kinase 4/6 inhibitors in biliary tract cancers.	Hepatology (Baltimore, Md.)	2022	34407567	10.1002/hep.32102		https://doi.org/10.1002/hep.32102			abemaciclib;myeloprotection;preclinical;synergy;antimetabolite;mechanism	metadata_only
cdk46_antimetabolite_mechanism	Hidalgo et al.	A Preclinical and Phase Ib Study of Palbociclib plus Nab-Paclitaxel in Patients with Metastatic Adenocarcinoma of the Pancreas.	Cancer research communications	2022	36970055	10.1158/2767-9764.CRC-22-0072	PMC10035387	https://doi.org/10.1158/2767-9764.CRC-22-0072		hidalgo_2022_pmid36970055.xml	palbociclib;myeloprotection;clinical_trial;preclinical;sequencing;antimetabolite	fulltext_xml
cdk46_antimetabolite_mechanism	Johnson et al.	Quantifying cell cycle-dependent drug sensitivities in cancer using a high throughput synchronisation and screening approach.	EBioMedicine	2021	34049239	10.1016/j.ebiom.2021.103396	PMC8170111	https://doi.org/10.1016/j.ebiom.2021.103396		johnson_2021_pmid34049239.xml	palbociclib;synergy;antagonism;sequencing;antimetabolite;mechanism	fulltext_xml
cdk46_antimetabolite_mechanism	Martin et al.	Palbociclib in combination with endocrine therapy versus capecitabine in hormonal receptor-positive, human epidermal growth factor 2-negative, aromatase inhibitor-resistant metastatic breast cancer: a phase III randomised controlled trial-PEARL.	Annals of oncology : official journal of the European Society for Medical Oncology	2021	33385521	10.1016/j.annonc.2020.12.013		https://doi.org/10.1016/j.annonc.2020.12.013			palbociclib;breast;myeloprotection;clinical_trial;antimetabolite	metadata_only
cdk46_antimetabolite_mechanism	Castellví et al.	Pharmacological Modulation of SAMHD1 Activity by CDK4/6 Inhibitors Improves Anticancer Therapy.	Cancers	2020	32197329	10.3390/cancers12030713	PMC7140116	https://doi.org/10.3390/cancers12030713		castellvi_2020_pmid32197329.xml	synergy;antimetabolite;mechanism	fulltext_xml
cdk46_antimetabolite_mechanism	Lin et al.	Synergistic Antiproliferative Effect of Ribociclib (LEE011) and 5-Fluorouracil on Human Colorectal Cancer.	Anticancer research	2020	33109564	10.21873/anticanres.14647		https://doi.org/10.21873/anticanres.14647			ribociclib;synergy;antimetabolite;mechanism	metadata_only
cdk46_antimetabolite_mechanism	Kumarasamy et al.	Chemotherapy impacts on the cellular response to CDK4/6 inhibition: distinct mechanisms of interaction and efficacy in models of pancreatic cancer.	Oncogene	2020	31745297	10.1038/s41388-019-1102-1	PMC7047578	https://doi.org/10.1038/s41388-019-1102-1			preclinical;antimetabolite;mechanism	metadata_only
cdk46_antimetabolite_mechanism	Park et al.	Palbociclib plus exemestane with gonadotropin-releasing hormone agonist versus capecitabine in premenopausal women with hormone receptor-positive, HER2-negative metastatic breast cancer (KCSG-BR15-10): a multicentre, open-label, randomised, phase 2 trial.	The Lancet. Oncology	2019	31668850	10.1016/S1470-2045(19)30565-0		https://doi.org/10.1016/S1470-2045(19)30565-0			palbociclib;breast;myeloprotection;clinical_trial;antimetabolite	metadata_only
cdk46_antimetabolite_mechanism	Vo et al.	mTORC1 Inhibition Induces Resistance to Methotrexate and 6-Mercaptopurine in Ph+ and Ph-like B-ALL.	Molecular cancer therapeutics	2017	28566433	10.1158/1535-7163.MCT-17-0024	PMC5619649	https://doi.org/10.1158/1535-7163.MCT-17-0024			palbociclib;preclinical;antimetabolite	metadata_only
cdk46_antimetabolite_mechanism	Pikman et al.	Synergistic Drug Combinations with a CDK4/6 Inhibitor in T-cell Acute Lymphoblastic Leukemia.	Clinical cancer research : an official journal of the American Association for Cancer Research	2017	28151717	10.1158/1078-0432.CCR-15-2869	PMC5432118	https://doi.org/10.1158/1078-0432.CCR-15-2869			ribociclib;preclinical;synergy;antagonism;sequencing;antimetabolite;mechanism	metadata_only
cdk46_antimetabolite_mechanism	Yang et al.	CDK4/6 Inhibitor PD 0332991 Sensitizes Acute Myeloid Leukemia to Cytarabine-Mediated Cytotoxicity.	Cancer research	2015	25744718	10.1158/0008-5472.CAN-14-2486	PMC4417369	https://doi.org/10.1158/0008-5472.CAN-14-2486			palbociclib;preclinical;antimetabolite;mechanism	metadata_only
cdk46_antimetabolite_mechanism	Gelbert et al.	Preclinical characterization of the CDK4/6 inhibitor LY2835219: in-vivo cell cycle-dependent/independent anti-tumor activities alone/in combination with gemcitabine.	Investigational new drugs	2014	24919854	10.1007/s10637-014-0120-7	PMC4169866	https://doi.org/10.1007/s10637-014-0120-7		gelbert_2014_pmid24919854.xml	abemaciclib;preclinical;antimetabolite;mechanism	fulltext_xml
