category	evidence	authors	title	venue	year	pmid	doi	pmcid	url	local_pdf	fulltext_xml	topics	status
immunotherapy	preclinical_synergy	Hung et al.	Pemetrexed potentiates γδ T cell-based immunotherapy in NSCLC through ATM-STING-NF-κB-mediated induction of NKG2D ligands.	International immunopharmacology	2026	42447803	10.1016/j.intimp.2026.117115		https://doi.org/10.1016/j.intimp.2026.117115			pemetrexed;folate_pathway;nsclc;preclinical	metadata_only
immunotherapy	preclinical_synergy	Kucukoner et al.	The Role of EZH2 ın Malıgnant Pleural Mesothelıoma and Beyond: Current Practıce and Future Perspectıves.	Current oncology reports	2026	42257802	10.1007/s11912-026-01754-x	PMC13246576	https://doi.org/10.1007/s11912-026-01754-x		kucukoner_2026_pmid42257802.xml	pemetrexed;immunotherapy;parp_ddr;bcl2_apoptosis;mesothelioma;preclinical;resistance	fulltext_xml
immunotherapy	clinical_landmark	Wu et al.	Five-year outcomes of pembrolizumab versus chemotherapy in Chinese patients with non-small-cell lung cancer and programmed cell death ligand 1 tumor proportion score ≥1%: KEYNOTE-042 China study.	International journal of cancer	2026	41474069	10.1002/ijc.70265	PMC12963706	https://doi.org/10.1002/ijc.70265		wu_2026_pmid41474069.xml	pemetrexed;carboplatin;immunotherapy;egfr_tki;alk_met;nsclc;clinical_trial	fulltext_xml
immunotherapy	clinical_landmark	Vukovac et al.	Complete response in disseminated EGFR-mutated lung adenocarcinoma through chemosensitivity-guided chemotherapy, osimertinib, and stereotactic ablative body radiotherapy: a case report.	Translational lung cancer research	2026	42433231	10.21037/tlcr-2026-1-0020	PMC13351874	https://doi.org/10.21037/tlcr-2026-1-0020			pemetrexed;immunotherapy;egfr_tki;radiosensitization;nsclc	metadata_only
immunotherapy	clinical_landmark	Ma et al.	Case Report: Successful conversion surgery following chemo-antiangiogenic therapy in a lung adenocarcinoma patient with active rheumatoid arthritis and rare EGFR mutation after immunotherapy-triggered flare.	Frontiers in oncology	2026	42339122	10.3389/fonc.2026.1795914	PMC13283880	https://doi.org/10.3389/fonc.2026.1795914		ma_2026_pmid42339122.xml	pemetrexed;carboplatin;immunotherapy;egfr_tki;antiangiogenic;mapk;nsclc	fulltext_xml
immunotherapy	clinical_landmark	Bojić et al.	Clinical Outcomes and Immune-Related Adverse Events in Metastatic Non-Squamous NSCLC Treated with First-Line Pembrolizumab-Chemotherapy: A Real-World Study from Serbia.	Current oncology (Toronto, Ont.)	2026	42187584	10.3390/curroncol33050267	PMC13205886	https://doi.org/10.3390/curroncol33050267		bojić_2026_pmid42187584.xml	pemetrexed;immunotherapy;nsclc	fulltext_xml
immunotherapy	clinical_landmark	Socinski et al.	Tiragolumab Plus Atezolizumab and Chemotherapy for Advanced Nonsquamous Non-Small Cell Lung Cancer: The Phase 3 SKYSCRAPER-06 Randomized Clinical Trial.	JAMA oncology	2026	42060297	10.1001/jamaoncol.2026.0818	PMC13133723	https://doi.org/10.1001/jamaoncol.2026.0818		socinski_2026_pmid42060297.xml	pemetrexed;cisplatin;carboplatin;immunotherapy;nsclc;clinical_trial	fulltext_xml
immunotherapy	clinical_landmark	Lin et al.	Maintenance therapy for metastatic non-squamous non-small cell lung cancer: efficacy and biomarker analysis of pemetrexed discontinuation.	Translational lung cancer research	2026	41808717	10.21037/tlcr-2025-aw-1244	PMC12969177	https://doi.org/10.21037/tlcr-2025-aw-1244		lin_2026_pmid41808717.xml	pemetrexed;immunotherapy;nsclc	fulltext_xml
immunotherapy	clinical_landmark	Yoshioka et al.	Atezolizumab + Chemotherapy for Advanced Non-Small Cell Lung Cancer in Japanese Clinical Practice (J-TAIL-2).	Cancer science	2026	41378717	10.1111/cas.70242	PMC12951125	https://doi.org/10.1111/cas.70242		yoshioka_2026_pmid41378717.xml	pemetrexed;cisplatin;carboplatin;immunotherapy;antiangiogenic;nsclc;clinical_trial	fulltext_xml
immunotherapy	preclinical_synergy	Zhang et al.	Cisplatin potentiates PD-L1 expression more robustly than pemetrexed in malignant pleural mesothelioma: Temporal dynamics revealed by cellular and xenograft analyses.	Pathology, research and practice	2025	40441085	10.1016/j.prp.2025.156048		https://doi.org/10.1016/j.prp.2025.156048			pemetrexed;cisplatin;immunotherapy;bcl2_apoptosis;mesothelioma;preclinical	metadata_only
immunotherapy	preclinical_synergy	Cavazzoni et al.	Correction: Cavazzoni et al. Pemetrexed Enhances Membrane PD-L1 Expression and Potentiates T Cell-Mediated Cytotoxicity by Anti-PD-L1 Antibody Therapy in Non-Small-Cell Lung Cancer. Cancers 2020, 12, 666.	Cancers	2025	40282559	10.3390/cancers17081254	PMC12025483	https://doi.org/10.3390/cancers17081254		cavazzoni_2025_pmid40282559.xml	pemetrexed;immunotherapy	fulltext_xml
immunotherapy	preclinical_synergy	Felip et al.	A randomised phase III study of bevacizumab and carboplatin-pemetrexed chemotherapy with or without atezolizumab as first-line treatment for advanced pleural mesothelioma: results of the ETOP 13-18 BEAT-meso trial.	Annals of oncology : official journal of the European Society for Medical Oncology	2025	39814199	10.1016/j.annonc.2024.12.014		https://doi.org/10.1016/j.annonc.2024.12.014			pemetrexed;carboplatin;immunotherapy;antiangiogenic;mesothelioma;clinical_trial;preclinical	metadata_only
immunotherapy	preclinical_synergy	Echepare et al.	DSTYK Inhibition Sensitizes NSCLC to Taxane-Based Chemotherapy.	Journal of thoracic oncology : official publication of the International Association for the Study of Lung Cancer	2025	39536877	10.1016/j.jtho.2024.11.003		https://doi.org/10.1016/j.jtho.2024.11.003			pemetrexed;cisplatin;carboplatin;immunotherapy;mapk;nsclc;preclinical;resistance	metadata_only
immunotherapy	preclinical_synergy	Qiu et al.	Biomimetic polymeric nanoreactors with photooxidation-initiated therapies and reinvigoration of antigen-dependent and antigen-free immunity.	Biomaterials	2025	39405823	10.1016/j.biomaterials.2024.122884		https://doi.org/10.1016/j.biomaterials.2024.122884			pemetrexed;immunotherapy;bcl2_apoptosis;folate_pathway;preclinical	metadata_only
immunotherapy	preclinical_synergy	Hu et al.	Case Report: Tail-of-the-curve advantage from immune checkpoint inhibitor-anti-VEGF combination therapy: extended survival in a patient with metastatic lung adenocarcinoma.	Frontiers in medicine	2025	41458510	10.3389/fmed.2025.1714486	PMC12740750	https://doi.org/10.3389/fmed.2025.1714486		hu_2025_pmid41458510.xml	pemetrexed;cisplatin;immunotherapy;antiangiogenic;radiosensitization;repurposed;nsclc	fulltext_xml
immunotherapy	preclinical_synergy	Ge et al.	Overcoming therapeutic resistance in driver-negative NSCLC: Immunomodulatory mechanisms and clinical efficacy of Camrelizumab-chemotherapy combination in a real-world cohort.	Discover oncology	2025	40533655	10.1007/s12672-025-02926-0	PMC12176700	https://doi.org/10.1007/s12672-025-02926-0		ge_2025_pmid40533655.xml	pemetrexed;cisplatin;immunotherapy;nsclc;resistance	fulltext_xml
immunotherapy	clinical_landmark	Kogure et al.	Pembrolizumab and Pemetrexed for Older Patients With Nonsquamous NSCLC and Programmed Cell Death-Ligand 1 Tumor Proportion Scores of Less Than 50.	JTO clinical and research reports	2025	40007549	10.1016/j.jtocrr.2024.100784	PMC11850748	https://doi.org/10.1016/j.jtocrr.2024.100784		kogure_2025_pmid40007549.xml	pemetrexed;cisplatin;carboplatin;immunotherapy;egfr_tki;alk_met;nsclc;clinical_trial	fulltext_xml
immunotherapy	clinical_landmark	Yoshida et al.	Immunotherapy for pleural mesothelioma: from innovation to the frontlines of core clinical questions.	Discover oncology	2025	41342969	10.1007/s12672-025-04200-9	PMC12779787	https://doi.org/10.1007/s12672-025-04200-9		yoshida_2025_pmid41342969.xml	pemetrexed;cisplatin;immunotherapy;mesothelioma	fulltext_xml
immunotherapy	clinical_landmark	Ohiwa et al.	Real-World Comparative Study of Atezolizumab-Based Chemotherapy Regimens in Advanced Non-Small Cell Lung Cancer.	Cancers	2025	41300997	10.3390/cancers17223630	PMC12651714	https://doi.org/10.3390/cancers17223630		ohiwa_2025_pmid41300997.xml	pemetrexed;carboplatin;immunotherapy;egfr_tki;antiangiogenic;mapk;nsclc	fulltext_xml
immunotherapy	clinical_landmark	Lim et al.	Long-term Survival Analysis From PERLA, A Phase II Randomized Trial of Dostarlimab With Chemotherapy Versus Pembrolizumab With Chemotherapy in Metastatic Nonsquamous NSCLC.	JTO clinical and research reports	2025	41080090	10.1016/j.jtocrr.2025.100900	PMC12509971	https://doi.org/10.1016/j.jtocrr.2025.100900		lim_2025_pmid41080090.xml	pemetrexed;cisplatin;carboplatin;immunotherapy;nsclc;clinical_trial	fulltext_xml
immunotherapy	clinical_landmark	Resuli et al.	Treatment Strategies for First-Line PD-L1-Unselected Advanced NSCLC: A Comparative Review of Immunotherapy-Based Regimens by PD-L1 Expression and Clinical Indication.	Diagnostics (Basel, Switzerland)	2025	40804900	10.3390/diagnostics15151937	PMC12345754	https://doi.org/10.3390/diagnostics15151937		resuli_2025_pmid40804900.xml	pemetrexed;immunotherapy;antiangiogenic;nsclc;clinical_trial	fulltext_xml
immunotherapy	clinical_landmark	Kijima et al.	KEYNOTE-A17: First-Line Pembrolizumab Plus Cisplatin-Pemetrexed in Japanese Participants With Advanced Pleural Mesothelioma.	Cancer science	2025	40407381	10.1111/cas.70082	PMC12317397	https://doi.org/10.1111/cas.70082		kijima_2025_pmid40407381.xml	pemetrexed;cisplatin;immunotherapy;mesothelioma;clinical_trial	fulltext_xml
immunotherapy	clinical_landmark	Zhou et al.	Atezolizumab plus bevacizumab and chemotherapy in metastatic nonsquamous NSCLC: the randomized double-blind phase 3 IMpower151 trial.	Nature medicine	2025	40379995	10.1038/s41591-025-03658-y	PMC12283377	https://doi.org/10.1038/s41591-025-03658-y		zhou_2025_pmid40379995.xml	pemetrexed;carboplatin;immunotherapy;egfr_tki;antiangiogenic;mapk;nsclc;clinical_trial	fulltext_xml
immunotherapy	clinical_landmark	Su et al.	Comparative Survival Analysis of Anti-Angiogenic Agent Plus Immunochemotherapy in NSCLC Patients After Frontline EGFR-TKI Treatment: A Retrospective Cohort Study.	The Kaohsiung journal of medical sciences	2025	40289745	10.1002/kjm2.70023	PMC12245087	https://doi.org/10.1002/kjm2.70023		su_2025_pmid40289745.xml	pemetrexed;immunotherapy;egfr_tki;nsclc	fulltext_xml
immunotherapy	clinical_landmark	Wu et al.	Atezolizumab, bevacizumab, pemetrexed and platinum for EGFR-mutant NSCLC patients after EGFR TKI failure: A phase II study with immune cell profile analysis.	Clinical and translational medicine	2025	39715697	10.1002/ctm2.70149	PMC11666332	https://doi.org/10.1002/ctm2.70149		wu_2025_pmid39715697.xml	pemetrexed;immunotherapy;egfr_tki;antiangiogenic;nsclc;clinical_trial;resistance	fulltext_xml
immunotherapy	clinical_landmark	Wasamoto et al.	Efficacy and Safety of First-line Pembrolizumab Plus Platinum and Pemetrexed in Elderly Patients with Non-squamous Non-small-cell Lung Cancer.	Internal medicine (Tokyo, Japan)	2025	38749728	10.2169/internalmedicine.3649-24	PMC11781924	https://doi.org/10.2169/internalmedicine.3649-24		wasamoto_2025_pmid38749728.xml	pemetrexed;immunotherapy;nsclc	fulltext_xml
immunotherapy	clinical_landmark	Kicken et al.	Opportunities for Precision Dosing of Cytotoxic Drugs in Non-Small Cell Lung Cancer: Bridging the Gap in Precision Medicine.	Clinical pharmacokinetics	2025	40045151	10.1007/s40262-025-01492-6	PMC12041064	https://doi.org/10.1007/s40262-025-01492-6		kicken_2025_pmid40045151.xml	pemetrexed;cisplatin;carboplatin;repurposed;nsclc	fulltext_xml
immunotherapy	preclinical_synergy	Li et al.	PD-L1 induces autophagy and primary resistance to EGFR-TKIs in EGFR-mutant lung adenocarcinoma via the MAPK signaling pathway.	Cell death & disease	2024	39090096	10.1038/s41419-024-06945-7	PMC11294607	https://doi.org/10.1038/s41419-024-06945-7		li_2024_pmid39090096.xml	pemetrexed;immunotherapy;egfr_tki;bcl2_apoptosis;autophagy;nsclc;preclinical;resistance	fulltext_xml
immunotherapy	preclinical_synergy	Van den Bossche et al.	Integration of the PD-L1 inhibitor atezolizumab and WT1/DC vaccination into standard-of-care first-line treatment for patients with epithelioid malignant pleural mesothelioma-Protocol of the Immuno-MESODEC study.	PloS one	2024	39008481	10.1371/journal.pone.0307204	PMC11249236	https://doi.org/10.1371/journal.pone.0307204		van_2024_pmid39008481.xml	pemetrexed;cisplatin;immunotherapy;mesothelioma;clinical_trial;preclinical	fulltext_xml
immunotherapy	preclinical_synergy	Wang et al.	Centipeda minima and 6-O-angeloylplenolin enhance the efficacy of immune checkpoint inhibitors in non-small cell lung cancer.	Phytomedicine : international journal of phytotherapy and phytopharmacology	2024	38968790	10.1016/j.phymed.2024.155825		https://doi.org/10.1016/j.phymed.2024.155825			pemetrexed;cisplatin;immunotherapy;nsclc;preclinical	metadata_only
immunotherapy	preclinical_synergy	Ferrari et al.	HER2-Altered Non-Small Cell Lung Cancer: A Journey from Current Approaches to Emerging Strategies.	Cancers	2024	38893138	10.3390/cancers16112018	PMC11171190	https://doi.org/10.3390/cancers16112018		ferrari_2024_pmid38893138.xml	pemetrexed;mapk;nsclc;clinical_trial;preclinical	fulltext_xml
immunotherapy	preclinical_synergy	Sicard et al.	Overcoming immuno-resistance by rescheduling anti-VEGF/cytotoxics/anti-PD-1 combination in lung cancer model.	Cancer drug resistance (Alhambra, Calif.)	2024	38510749	10.20517/cdr.2023.146	PMC10951825	https://doi.org/10.20517/cdr.2023.146		sicard_2024_pmid38510749.xml	pemetrexed;cisplatin;immunotherapy;antiangiogenic;preclinical;resistance	fulltext_xml
immunotherapy	clinical_landmark	Carbone et al.	Four-year clinical update and treatment switching-adjusted outcomes with first-line nivolumab plus ipilimumab with chemotherapy for metastatic non-small cell lung cancer in the CheckMate 9LA randomized trial.	Journal for immunotherapy of cancer	2024	38346853	10.1136/jitc-2023-008189	PMC10862253	https://doi.org/10.1136/jitc-2023-008189		carbone_2024_pmid38346853.xml	pemetrexed;immunotherapy;egfr_tki;alk_met;nsclc;clinical_trial	fulltext_xml
immunotherapy	clinical_landmark	Schmid et al.	Real-World Outcomes of Patients With Malignant Pleural Mesothelioma Receiving a Combination of Ipilimumab and Nivolumab as First- or Later-Line Treatment.	JTO clinical and research reports	2024	39624250	10.1016/j.jtocrr.2024.100735	PMC11609637	https://doi.org/10.1016/j.jtocrr.2024.100735		schmid_2024_pmid39624250.xml	pemetrexed;immunotherapy;mesothelioma	fulltext_xml
immunotherapy	clinical_landmark	Zhou et al.	Camrelizumab plus carboplatin and pemetrexed as first-line therapy for advanced non-squamous non-small-cell lung cancer: 5-year outcomes of the CameL randomized phase 3 study.	Journal for immunotherapy of cancer	2024	39608979	10.1136/jitc-2024-009240	PMC11603811	https://doi.org/10.1136/jitc-2024-009240		zhou_2024_pmid39608979.xml	pemetrexed;carboplatin;egfr_tki;alk_met;nsclc;clinical_trial	fulltext_xml
immunotherapy	clinical_landmark	Lu et al.	Tislelizumab plus chemotherapy as first-line treatment of locally advanced or metastatic nonsquamous non-small-cell lung cancer (final analysis of RATIONALE-304: a randomized phase III trial).	ESMO open	2024	39461773	10.1016/j.esmoop.2024.103728	PMC11549519	https://doi.org/10.1016/j.esmoop.2024.103728		lu_2024_pmid39461773.xml	pemetrexed;nsclc;clinical_trial	fulltext_xml
immunotherapy	preclinical_synergy	Ibraheem et al.	Prospective effect of linkers type on the anticancer activity of pemetrexed-monoclonal antibody (atezolizumab) conjugates.	F1000Research	2023	39140089	10.12688/f1000research.140284.2	PMC11320184	https://doi.org/10.12688/f1000research.140284.2		ibraheem_2023_pmid39140089.xml	pemetrexed;immunotherapy	fulltext_xml
immunotherapy	preclinical_synergy	Douma et al.	Pembrolizumab plus lenvatinib in second-line and third-line patients with pleural mesothelioma (PEMMELA): a single-arm phase 2 study.	The Lancet. Oncology	2023	37844598	10.1016/S1470-2045(23)00446-1		https://doi.org/10.1016/S1470-2045(23)00446-1			pemetrexed;immunotherapy;mesothelioma;clinical_trial;preclinical	metadata_only
immunotherapy	preclinical_synergy	Tariq et al.	Radiation Therapies in Cancer.	Cancer treatment and research	2023	37306904	10.1007/978-3-031-27156-4_4		https://doi.org/10.1007/978-3-031-27156-4_4			pemetrexed;mapk;radiosensitization	metadata_only
immunotherapy	preclinical_synergy	Verma et al.	A phase II study of metformin plus pemetrexed and carboplatin in patients with non-squamous non-small cell lung cancer (METALUNG).	Medical oncology (Northwood, London, England)	2023	37261532	10.1007/s12032-023-02057-y		https://doi.org/10.1007/s12032-023-02057-y			pemetrexed;carboplatin;immunotherapy;repurposed;nsclc;clinical_trial;preclinical;resistance	metadata_only
immunotherapy	preclinical_synergy	Saar et al.	Exploring the Molecular Players behind the Potentiation of Chemotherapy Effects by Durvalumab in Lung Adenocarcinoma Cell Lines.	Pharmaceutics	2023	37242727	10.3390/pharmaceutics15051485	PMC10221650	https://doi.org/10.3390/pharmaceutics15051485		saar_2023_pmid37242727.xml	pemetrexed;cisplatin;immunotherapy;parp_ddr;nsclc;preclinical;resistance	fulltext_xml
immunotherapy	preclinical_synergy	Tada et al.	Combination therapy with anti-programmed cell death 1 antibody plus angiokinase inhibitor exerts synergistic antitumor effect against malignant mesothelioma via tumor microenvironment modulation.	Lung cancer (Amsterdam, Netherlands)	2023	37146474	10.1016/j.lungcan.2023.107219		https://doi.org/10.1016/j.lungcan.2023.107219			pemetrexed;cisplatin;immunotherapy;antiangiogenic;mesothelioma;preclinical	metadata_only
immunotherapy	preclinical_synergy	Yu et al.	Multi-target angiogenesis inhibitor combined with PD-1 inhibitors may benefit advanced non-small cell lung cancer patients in late line after failure of EGFR-TKI therapy.	International journal of cancer	2023	37078587	10.1002/ijc.34536		https://doi.org/10.1002/ijc.34536			pemetrexed;immunotherapy;egfr_tki;antiangiogenic;nsclc;preclinical;resistance	metadata_only
immunotherapy	preclinical_synergy	Chen et al.	Pemetrexed combined with dual immune checkpoint blockade enhances cytotoxic T lymphocytes against lung cancer.	Cancer science	2023	37017116	10.1111/cas.15806	PMC10323078	https://doi.org/10.1111/cas.15806		chen_2023_pmid37017116.xml	pemetrexed;carboplatin;immunotherapy;egfr_tki;nsclc;preclinical	fulltext_xml
immunotherapy	preclinical_synergy	Saar et al.	Immune checkpoint inhibitors modulate the cytotoxic effect of chemotherapy in lung adenocarcinoma cells.	Oncology letters	2023	36936028	10.3892/ol.2023.13738	PMC10018276	https://doi.org/10.3892/ol.2023.13738		saar_2023_pmid36936028.xml	pemetrexed;cisplatin;immunotherapy;parp_ddr;mapk;nsclc;preclinical	fulltext_xml
immunotherapy	preclinical_synergy	Nguyen et al.	S-1 eliminates MDSCs and enhances the efficacy of PD-1 blockade via regulation of tumor-derived Bv8 and S100A8 in thoracic tumor.	Cancer science	2023	36285504	10.1111/cas.15620	PMC9899614	https://doi.org/10.1111/cas.15620		nguyen_2023_pmid36285504.xml	pemetrexed;carboplatin;immunotherapy;mesothelioma;preclinical	fulltext_xml
immunotherapy	preclinical_synergy	Bouzas et al.	Phenolic diterpenes from Rosemary supercritical extract inhibit non-small cell lung cancer lipid metabolism and synergise with therapeutic drugs in the clinic.	Frontiers in oncology	2022	36439419	10.3389/fonc.2022.1046369	PMC9682134	https://doi.org/10.3389/fonc.2022.1046369		bouzas_2022_pmid36439419.xml	pemetrexed;cisplatin;immunotherapy;nsclc;preclinical;resistance	fulltext_xml
immunotherapy	preclinical_synergy	Yoshida et al.	MET-Induced CD73 Restrains STING-Mediated Immunogenicity of EGFR-Mutant Lung Cancer.	Cancer research	2022	36066413	10.1158/0008-5472.CAN-22-0770	PMC9627131	https://doi.org/10.1158/0008-5472.CAN-22-0770			pemetrexed;egfr_tki;preclinical;resistance	metadata_only
immunotherapy	preclinical_synergy	Ao et al.	Sequence-dependent synergistic effect of aumolertinib-pemetrexed combined therapy on EGFR-mutant non-small-cell lung carcinoma with pre-clinical and clinical evidence.	Journal of experimental & clinical cancer research : CR	2022	35501907	10.1186/s13046-022-02369-3	PMC9063085	https://doi.org/10.1186/s13046-022-02369-3		ao_2022_pmid35501907.xml	pemetrexed;egfr_tki;antiangiogenic;nsclc;preclinical;resistance	fulltext_xml
immunotherapy	preclinical_synergy	Tsvetkova et al.	Application of Approved Cisplatin Derivatives in Combination Therapy against Different Cancer Diseases.	Molecules (Basel, Switzerland)	2022	35458666	10.3390/molecules27082466	PMC9031877	https://doi.org/10.3390/molecules27082466		tsvetkova_2022_pmid35458666.xml	pemetrexed;cisplatin;carboplatin;immunotherapy;egfr_tki;antiangiogenic;parp_ddr;mtor_pi3k;mapk;proteasome;preclinical;resistance	fulltext_xml
immunotherapy	preclinical_synergy	Ciunci et al.	Phase II Trial of Combination Nab-paclitaxel and Gemcitabine in Non-squamous Non-small Cell Lung Cancer After Progression on Platinum and Pemetrexed.	Clinical lung cancer	2022	35393247	10.1016/j.cllc.2022.02.004		https://doi.org/10.1016/j.cllc.2022.02.004			pemetrexed;nsclc;clinical_trial;preclinical	metadata_only
immunotherapy	preclinical_synergy	Limagne et al.	MEK inhibition overcomes chemoimmunotherapy resistance by inducing CXCL10 in cancer cells.	Cancer cell	2022	35051357	10.1016/j.ccell.2021.12.009		https://doi.org/10.1016/j.ccell.2021.12.009			pemetrexed;cisplatin;immunotherapy;mapk;autophagy;nsclc;preclinical;resistance	metadata_only
immunotherapy	preclinical_synergy	Pan et al.	Selenium-containing nanoparticles synergistically enhance Pemetrexed&NK cell-based chemoimmunotherapy.	Biomaterials	2022	34922271	10.1016/j.biomaterials.2021.121321		https://doi.org/10.1016/j.biomaterials.2021.121321			pemetrexed;preclinical	metadata_only
immunotherapy	preclinical_synergy	Yu et al.	Sequential administration of pemetrexed and cisplatin reprograms tumor immune microenvironment and potentiates PD-1/PD-L1 treatment in a lung cancer model.	Journal of investigative medicine : the official publication of the American Federation for Clinical Research	2022	34872935	10.1136/jim-2021-002159		https://doi.org/10.1136/jim-2021-002159			pemetrexed;cisplatin;immunotherapy;bcl2_apoptosis;nsclc;preclinical	metadata_only
immunotherapy	preclinical_synergy	Biswas et al.	Adding Base-Excision Repair Inhibitor TRC102 to Standard Pemetrexed-Platinum-Radiation in Patients with Advanced Nonsquamous Non-Small Cell Lung Cancer: Results of a Phase I Trial.	Clinical cancer research : an official journal of the American Association for Cancer Research	2022	34740922	10.1158/1078-0432.CCR-21-2025	PMC8866206	https://doi.org/10.1158/1078-0432.CCR-21-2025			pemetrexed;cisplatin;radiosensitization;nsclc;clinical_trial;resistance	metadata_only
immunotherapy	preclinical_synergy	Maharjan et al.	Metronomic delivery of orally available pemetrexed-incorporated colloidal dispersions for boosting tumor-specific immunity.	Drug delivery	2021	34730056	10.1080/10717544.2021.1995077	PMC8567874	https://doi.org/10.1080/10717544.2021.1995077		maharjan_2021_pmid34730056.xml	pemetrexed;immunotherapy;preclinical	fulltext_xml
immunotherapy	preclinical_synergy	Furukawa et al.	Cytotoxic chemotherapeutic agents and the EGFR-TKI osimertinib induce calreticulin exposure in non-small cell lung cancer.	Lung cancer (Amsterdam, Netherlands)	2021	33819860	10.1016/j.lungcan.2021.03.018		https://doi.org/10.1016/j.lungcan.2021.03.018			pemetrexed;immunotherapy;egfr_tki;bcl2_apoptosis;nsclc;preclinical	metadata_only
immunotherapy	preclinical_synergy	Okimoto et al.	Pemetrexed sensitizes human lung cancer cells to cytotoxic immune cells.	Cancer science	2020	32232903	10.1111/cas.14401	PMC7293070	https://doi.org/10.1111/cas.14401		okimoto_2020_pmid32232903.xml	pemetrexed;immunotherapy;mapk;bcl2_apoptosis;nsclc;preclinical	fulltext_xml
immunotherapy	preclinical_synergy	Cavazzoni et al.	Pemetrexed Enhances Membrane PD-L1 Expression and Potentiates T Cell-Mediated Cytotoxicity by Anti-PD-L1 Antibody Therapy in Non-Small-Cell Lung Cancer.	Cancers	2020	32178474	10.3390/cancers12030666	PMC7139811	https://doi.org/10.3390/cancers12030666		cavazzoni_2020_pmid32178474.xml	pemetrexed;immunotherapy;mtor_pi3k;nsclc;preclinical	fulltext_xml
immunotherapy	preclinical_synergy	Kato et al.	Propensity score-weighted analysis of chemotherapy after PD-1 inhibitors versus chemotherapy alone in patients with non-small cell lung cancer (WJOG10217L).	Journal for immunotherapy of cancer	2020	32066647	10.1136/jitc-2019-000350	PMC7057433	https://doi.org/10.1136/jitc-2019-000350		kato_2020_pmid32066647.xml	pemetrexed;immunotherapy;egfr_tki;alk_met;antiangiogenic;nsclc;preclinical	fulltext_xml
immunotherapy	preclinical_synergy	Pangeni et al.	Intestinal transport mechanism and in vivo anticancer efficacy of a solid oral formulation incorporating an ion-pairing complex of pemetrexed with deoxycholic acid derivative.	International journal of nanomedicine	2019	31496690	10.2147/IJN.S209722	PMC6690926	https://doi.org/10.2147/IJN.S209722		pangeni_2019_pmid31496690.xml	pemetrexed;immunotherapy;mapk;preclinical	fulltext_xml
immunotherapy	preclinical_synergy	Singhi et al.	Advanced Non-Small Cell Lung Cancer: Sequencing Agents in the EGFR-Mutated/ALK-Rearranged Populations.	American Society of Clinical Oncology educational book. American Society of Clinical Oncology. Annual Meeting	2019	31099642	10.1200/EDBK_237821		https://doi.org/10.1200/EDBK_237821			pemetrexed;carboplatin;immunotherapy;egfr_tki;alk_met;antiangiogenic;radiosensitization;nsclc;preclinical;resistance	metadata_only
immunotherapy	preclinical_synergy	Papachristofilou et al.	Phase Ib evaluation of a self-adjuvanted protamine formulated mRNA-based active cancer immunotherapy, BI1361849 (CV9202), combined with local radiation treatment in patients with stage IV non-small cell lung cancer.	Journal for immunotherapy of cancer	2019	30736848	10.1186/s40425-019-0520-5	PMC6368815	https://doi.org/10.1186/s40425-019-0520-5		papachristofilou_2019_pmid30736848.xml	pemetrexed;immunotherapy;egfr_tki;nsclc;clinical_trial;preclinical	fulltext_xml
immunotherapy	preclinical_synergy	Patki et al.	Chronic p27Kip1 Induction by Dexamethasone Causes Senescence Phenotype and Permanent Cell Cycle Blockade in Lung Adenocarcinoma Cells Over-expressing Glucocorticoid Receptor.	Scientific reports	2018	30375484	10.1038/s41598-018-34475-8	PMC6207728	https://doi.org/10.1038/s41598-018-34475-8		patki_2018_pmid30375484.xml	pemetrexed;mapk;nsclc;preclinical	fulltext_xml
immunotherapy	preclinical_synergy	Yang et al.	Elevation of tumor mutation burden in ROS1-fusion lung adenocarcinoma resistant to crizotinib: A case report.	Medicine	2018	30593165	10.1097/MD.0000000000013797	PMC6314749	https://doi.org/10.1097/MD.0000000000013797		yang_2018_pmid30593165.xml	pemetrexed;cisplatin;carboplatin;alk_met;antiangiogenic;mapk;nsclc;resistance	fulltext_xml
immunotherapy	clinical_landmark	Gandhi et al.	Pembrolizumab plus Chemotherapy in Metastatic Non-Small-Cell Lung Cancer.	The New England journal of medicine	2018	29658856	10.1056/NEJMoa1801005		https://doi.org/10.1056/NEJMoa1801005			pemetrexed;immunotherapy;nsclc;clinical_trial;overall_survival	metadata_only
immunotherapy	preclinical_synergy	McDonnell et al.	Serial immunomonitoring of cancer patients receiving combined antagonistic anti-CD40 and chemotherapy reveals consistent and cyclical modulation of T cell and dendritic cell parameters.	BMC cancer	2017	28619093	10.1186/s12885-017-3403-5	PMC5472884	https://doi.org/10.1186/s12885-017-3403-5		mcdonnell_2017_pmid28619093.xml	pemetrexed;cisplatin;mesothelioma;preclinical	fulltext_xml
immunotherapy	preclinical_synergy	Maleki Vareki et al.	IDO Downregulation Induces Sensitivity to Pemetrexed, Gemcitabine, FK866, and Methoxyamine in Human Cancer Cells.	PloS one	2015	26579709	10.1371/journal.pone.0143435	PMC4651508	https://doi.org/10.1371/journal.pone.0143435		maleki_2015_pmid26579709.xml	pemetrexed;thymidylate_synthase;folate_pathway;nsclc;resistance	fulltext_xml
